ticker,industry,run_time
DIG,real_estate,2024-06-19 01:07:47
HIZ,real_estate,2024-06-19 01:07:47
BVL,real_estate,2024-06-19 01:07:47
BMS,financial_services,2024-06-19 01:07:47
APS,financial_services,2024-06-19 01:07:47
SSI,financial_services,2024-06-19 01:07:47
EVF,financial_services,2024-06-19 01:07:47
FIT,financial_services,2024-06-19 01:07:47
ART,financial_services,2024-06-19 01:07:47
HCM,financial_services,2024-06-19 01:07:47
CTS,financial_services,2024-06-19 01:07:47
VND,financial_services,2024-06-19 01:07:47
IBC,financial_services,2024-06-19 01:07:47
IVS,financial_services,2024-06-19 01:07:47
AAS,financial_services,2024-06-19 01:07:47
EVS,financial_services,2024-06-19 01:07:47
BCG,financial_services,2024-06-19 01:07:47
APG,financial_services,2024-06-19 01:07:47
TIN,financial_services,2024-06-19 01:07:47
PSI,financial_services,2024-06-19 01:07:47
TVB,financial_services,2024-06-19 01:07:47
VFS,financial_services,2024-06-19 01:07:47
VUA,financial_services,2024-06-19 01:07:47
PHS,financial_services,2024-06-19 01:07:47
MBS,financial_services,2024-06-19 01:07:47
BVS,financial_services,2024-06-19 01:07:47
ABW,financial_services,2024-06-19 01:07:47
FTS,financial_services,2024-06-19 01:07:47
VIX,financial_services,2024-06-19 01:07:47
TVC,financial_services,2024-06-19 01:07:47
BSI,financial_services,2024-06-19 01:07:47
HAC,financial_services,2024-06-19 01:07:47
DSC,financial_services,2024-06-19 01:07:47
TVS,financial_services,2024-06-19 01:07:47
VIG,financial_services,2024-06-19 01:07:47
SHS,financial_services,2024-06-19 01:07:47
ORS,financial_services,2024-06-19 01:07:47
AGR,financial_services,2024-06-19 01:07:47
SBS,financial_services,2024-06-19 01:07:47
CSI,financial_services,2024-06-19 01:07:47
VCI,financial_services,2024-06-19 01:07:47
VDS,financial_services,2024-06-19 01:07:47
HBS,financial_services,2024-06-19 01:07:47
HFT,financial_services,2024-06-19 01:07:47
WSS,financial_services,2024-06-19 01:07:47
OGC,financial_services,2024-06-19 01:07:47
TCI,financial_services,2024-06-19 01:07:47
LTC,technology,2024-06-19 01:07:47
VAT,technology,2024-06-19 01:07:47
VTE,technology,2024-06-19 01:07:47
SBD,technology,2024-06-19 01:07:47
PMJ,technology,2024-06-19 01:07:47
TST,technology,2024-06-19 01:07:47
HIG,technology,2024-06-19 01:07:47
VLA,technology,2024-06-19 01:07:47
ATC,technology,2024-06-19 01:07:47
SRB,technology,2024-06-19 01:07:47
HPT,technology,2024-06-19 01:07:47
ITD,technology,2024-06-19 01:07:47
UNI,technology,2024-06-19 01:07:47
VTC,technology,2024-06-19 01:07:47
PMT,technology,2024-06-19 01:07:47
CMT,technology,2024-06-19 01:07:47
TPE,technology,2024-06-19 01:07:47
ST8,technology,2024-06-19 01:07:47
KST,technology,2024-06-19 01:07:47
FPT,technology,2024-06-19 01:07:47
ONE,technology,2024-06-19 01:07:47
SGT,technology,2024-06-19 01:07:47
VIE,technology,2024-06-19 01:07:47
POT,technology,2024-06-19 01:07:47
SAM,technology,2024-06-19 01:07:47
SMT,technology,2024-06-19 01:07:47
SRA,technology,2024-06-19 01:07:47
CMG,technology,2024-06-19 01:07:47
CKV,technology,2024-06-19 01:07:47
CNX,technology,2024-06-19 01:07:47
ICT,technology,2024-06-19 01:07:47
VEC,technology,2024-06-19 01:07:47
ELC,technology,2024-06-19 01:07:47
